reference,name,site-addre,hectares,ownership-,planning_2,water_risk,soil_risk,slope_risk,total_risk
SHLAA0147B,SHLAA0147B,Railway Road Building Railway Road Leigh,0.3,not-owned-by-a-public-authority,permissioned,0.9964894967424843,0.5833333333333334,0.9293282942893838,0.8363837081217338
SHLAA0398,SHLAA0398,Standish Ambulance Station Glebe Close Standish Wigan WN6 0DD,0.15,not-owned-by-a-public-authority,permissioned,0.6894759922095667,0.5833333333333334,0.9363798436079485,0.7363963897169494
SHLAA0135,SHLAA0135,Land At Bradley Hall Trading Estate Bradley Lane Standish,5.61,not-owned-by-a-public-authority,permissioned,0.7111511006065773,0.75,0.9595491967219205,0.8069000991094993
SHLAA0113A,SHLAA0113A,Worsley Mesnes Regeneration,4.58,owned-by-a-public-authority,permissioned,0.9450541125392308,0.5833333333333334,0.9610559601485142,0.8298144686736929
SHLAA0338,SHLAA0338,Hemfield Road Ince,0.53,not-owned-by-a-public-authority,permissioned,0.6849223516819495,0.5833333333333334,0.8797133632559611,0.7159896827570812
SHLAA0001,SHLAA0001,Northleigh,42.55,not-owned-by-a-public-authority,permissioned,0.8745173301801059,0.5833333333333334,0.926449876415127,0.7947668466428555
SHLAA0214,SHLAA0214,AB Little & Co (Stubshaw Cross) Ltd 2-4 Woods Lane Ashton,0.45,not-owned-by-a-public-authority,permissioned,0.8520435290997679,0.75,0.9364107891811154,0.846151439426961
SHLAA0307,SHLAA0307,Development Land East Of 2 - 4 Woods Lane Ashton-In-Makerfield,0.1,not-owned-by-a-public-authority,permissioned,0.836141283394099,0.75,0.8176438894230735,0.8012617242723907
SHLAA0127,SHLAA0127,"Open land south of 12 Car Street, Platt Bridge",0.24,not-owned-by-a-public-authority,permissioned,0.9476363353531781,0.5833333333333334,0.955824428050554,0.8289313655790219
SHLAA0064A,SHLAA0064A,Former Ince St Marys CE Primary School Derby Street Ince,0.3,not-owned-by-a-public-authority,permissioned,0.7675206606016612,0.75,0.9443089409191388,0.8206098671736001
SHLAA0393,SHLAA0393,269 Westleigh Lane Leigh WN7 5PW,0.28,not-owned-by-a-public-authority,permissioned,0.9651791014886648,0.5833333333333334,0.9326464567075207,0.827052963843173
SHLAA0435,SHLAA0435,Sandy Lane Farm 186 Sandy Lane Hindley,0.23,not-owned-by-a-public-authority,permissioned,0.8033228828268066,0.5833333333333334,0.9198733320614583,0.7688431827405328
SHLAA0468,SHLAA0468,Masons Arms 245 - 249 Wigan Road Atherton Manchester M46 0QA,0.09,not-owned-by-a-public-authority,permissioned,0.8585811959365918,0.5833333333333334,0.9219911429889169,0.7879685574196141
SHLAA0518,SHLAA0518,Site Of XII Apostles Youth Club 7 Taylor Street Leigh,0.18,not-owned-by-a-public-authority,permissioned,0.9712492525283041,0.5833333333333334,0.9679332491819891,0.8408386116812089
SHLAA0523,SHLAA0523,206 Newton Road Lowton WA3 2AQ,0.23,not-owned-by-a-public-authority,permissioned,0.6117914971088216,0.75,0.916133221625999,0.7593082395782735
SHLAA0524,SHLAA0524,Unit 7 Gym Poplar Close Tyldesley Manchester M29 8QP,0.1,not-owned-by-a-public-authority,permissioned,0.8773783578563445,0.5833333333333334,0.9286957770309073,0.7964691560735284
SHLAA0001C,SHLAA0001C,North Leigh Park Nel Pan Lane Leigh,9.32,not-owned-by-a-public-authority,permissioned,0.9135785545073764,0.5833333333333334,0.9698239222394867,0.8222452700267322
SHLAA0001D,SHLAA0001D,North Leigh Park Nel Pan Lane Leigh,12.22,not-owned-by-a-public-authority,permissioned,0.8773272800805709,0.75,0.9064324808012519,0.8445865869606076
SHLAA0450,SHLAA0450,The Galleries Wigan,1.54,owned-by-a-public-authority,permissioned,0.924402534833831,0.75,0.8799471228394382,0.8514498858910896
SHLAA0450A,SHLAA0450A,The Galleries Wigan,1.54,owned-by-a-public-authority,permissioned,0.924402534833831,0.75,0.8799471228394382,0.8514498858910896
SHLAA0531,SHLAA0531,Development Land South Of 34 Ash Lane Aspull,0.17,not-owned-by-a-public-authority,permissioned,0.6988954431106347,0.5833333333333334,0.9402147865996329,0.7408145210145337
SHLAA0535,SHLAA0535,Hindley Hall Farm Hall Lane Hindley Wigan WN2 2SQ,0.65,not-owned-by-a-public-authority,permissioned,0.8324179951816438,0.5833333333333334,0.9005303634279612,0.7720938973143129
SHLAA0538,SHLAA0538,Strangeways Hotel 244 Liverpool Road Hindley Wigan WN2 3HN,0.11,not-owned-by-a-public-authority,permissioned,0.9541823744070228,0.7253459119496857,0.908813064921968,0.8627804504262255
SHLAA0551,SHLAA0551,Boundary Street Wigan,0.35,not-owned-by-a-public-authority,permissioned,0.9406903181514227,0.5833333333333334,0.9605357557332819,0.8281864690726793
SHLAA0554,SHLAA0554,Adjacent The Old Springs Spring Road Orrell,0.19,not-owned-by-a-public-authority,permissioned,0.7856109255181214,0.5833333333333334,0.9183816852850972,0.7624419813788507
SHLAA0555,SHLAA0555,Open Land North Of 12 Bridge Street Golborne,0.164,not-owned-by-a-public-authority,permissioned,0.949350047506131,0.5833333333333334,0.8953781314816959,0.8093538374403867
SHLAA0556,SHLAA0556,Former Best Friends Private Day Nursery Best Friends Nursery St Johns Road Worsley Manchester M28 1AR,0.179,not-owned-by-a-public-authority,permissioned,0.9584407095343733,0.5833333333333334,0.9452095701012954,0.828994537656334
SHLAA0560,SHLAA0560,12 And 14 Market Place Atherton M46 0EG,2.336,not-owned-by-a-public-authority,permissioned,0.7295628610040106,0.5833333333333334,0.9262009082505192,0.7463657008626209
SHLAA0561,SHLAA0561,Elm Farm Little Lane Wigan WN3 6PX,0.413,not-owned-by-a-public-authority,permissioned,0.9229548049240389,0.6390131742480736,0.9013102826722199,0.8210927539481108
SHLAA0562,SHLAA0562,35 - 37 Golborne Road Lowton WA3 2DP,0.145,not-owned-by-a-public-authority,permissioned,0.8097687758349638,0.5833333333333334,0.9494054697174628,0.7808358596285867
SHLAA0574,SHLAA0574,Vacant Land Rothay Street Leigh WN7 2DS,6.894,not-owned-by-a-public-authority,permissioned,0.8660820854573769,0.75,0.934687955953951,0.8502566804704426
SHLAA0582,SHLAA0582,The Old Bakery Darby Lane Hindley WN2 3DW,0.127078,not-owned-by-a-public-authority,permissioned,0.978176324320097,0.5833333333333334,0.9037240166463129,0.8217445580999144
SHLAA0590,SHLAA0590,558 Manchester Road Astley Tyldesley,0.2,not-owned-by-a-public-authority,permissioned,0.7865865488047395,0.5833333333333334,0.8725284505062196,0.7474827775480976
SHLAA0593,SHLAA0593,Hadbutt Farm Hadbutt Lane Tyldesley,0.9,not-owned-by-a-public-authority,permissioned,0.9964894967424843,0.5833333333333334,0.9293282942893838,0.8363837081217338
SHLAA0545,SHLAA0545,"Belle Green Lane, Ince",0.1,owned-by-a-public-authority,permissioned,0.901916073180828,0.5833333333333334,0.8624050649851763,0.7825514904997792
1519,1519,"Howards Transport Limited, Robins Lane, Culcheth, WA3 4AE",0.35,,not-permissioned,0.4942345145745259,0.6957771114442779,0.8930248869458209,0.6943455043215416
1607,1607,"The Old Rectory, Rectory Lane, Winwick, WA2 8LE",0.82,,not-permissioned,0.8099703812162794,0.75,0.9136298532615946,0.8245334114926246
1613,1613,"Barondale Grange, Stockport Road, Thelwall, WA4 2TB",0.86,,not-permissioned,0.85328573206057,0.6442571785268414,0.9313531674168891,0.8096320260014336
1653,1653,"Adjacent to south-western cockhedge bridge, Scotland Rd, Warrington, WA1 2AF",0.08,,not-permissioned,0.9606985919117134,0.5833333333333334,0.8811674529885977,0.8083997927445482
1710,1710,"Dalton Bank Council Depot, Manchester Road, Warrington, WA1 2PH",1.45,,not-permissioned,0.9269001972300597,0.5,0.9696472822725213,0.7988491598341936
1723,1723,"Land at Hopwood Street, off Manchester Road, Warrington, WA1 2PH",0.46,,not-permissioned,0.9228619983434393,0.5,0.9297522498088747,0.7842047493841046
1725,1725,"Land adjacent Magistrates Court, Winmarleigh Street, Warrington, WA1 1NB",0.05,,not-permissioned,0.9604766521206807,0.5833333333333334,0.9049433515726073,0.816251112342207
1733,1733,"Hall Motors Site, Folly Lane, Warrington, WA5 0LZ",0.85,,not-permissioned,0.8105624022748495,0.5833333333333334,0.9511699479855067,0.7816885611978965
1753,1753,"Land at the rear of St. James Court, Off Wilderspool Causeway, Warrington, WA4 6PS",0.85,,not-permissioned,0.9823400366168856,0.5833333333333334,0.9296228276690588,0.831765399206426
2128,2128,"Front of Former Hewden Tool Hire, Junction of Laburnum Lane/Liverpool Road, Gt Sankey, WA5 3LF",0.16,,not-permissioned,0.8575573471449796,0.5833333333333334,0.9690736026344663,0.8033214277042596
2177,2177,"Grappenhall Hall Residential School, Church Lane, Grappenhall, WA4 3EU",1.7,,not-permissioned,0.6575831949501244,0.7249049429657795,0.9110750768545198,0.7645210715901413
2191,2191,"Capesthorne Road Council Depot, Capesthorne Road, Orford, WA2 0JE",0.12,,not-permissioned,0.8876827799148769,0.5833333333333334,0.991662972711989,0.8208930286533999
2261,2261,"Rear of former Hewden Tool Hire, Laburnum Lane, Gt Sankey, WA5 3LE",0.42,,not-permissioned,0.848127287155709,0.5833333333333334,0.9670018380209193,0.7994874861699873
2463,2463,"Midland Way / Priestley Street Garage, Warrington, WA1 1UE",0.39,,not-permissioned,0.8419346193312663,0.5833333333333334,0.9245066525542889,0.7832582017396295
2468,2468,"Warrington Car Wash and Car Sales, Winwick Street/Buckley Street, Warrington, WA2 7PA",0.19,,not-permissioned,0.877999191152392,0.5,0.9249524688494247,0.767650553333939
2475,2475,"Corner of Church Street / Victoria Street, Warrington, WA1 2TF",0.13,,not-permissioned,0.9916892389317575,0.5833333333333334,0.9349422349102274,0.8366549357251062
2679,2679,"25-29 Winwick Street, Warrington, WA2 7TT",0.09,,not-permissioned,0.9203209727623953,0.5833333333333334,0.9167626835375106,0.8068056632110797
2680,2680,"37-41 Winwick Street, Warrington, WA2 7TT",0.07,,not-permissioned,0.9147199383308958,0.5597117794486216,0.9538875006862019,0.8094397394885732
2697,2697,"Land adjacent St Heath Fire Station, Ackers Road, Stockton Heath, WA4 2 JB",0.18,,not-permissioned,0.9094027929304221,0.5833333333333334,0.9301084142392549,0.8076148468343368
1809,1809,55-57 Knutsford Road,0.25,,not-permissioned,0.9971104674705241,0.5833333333333334,0.9125496300602861,0.8309978102880479
1821,1821,"56-58 Bewsey Road, Bewsey, Warrington, WA2 7LS",0.1,,not-permissioned,0.8012205458190619,0.5,0.925762473008819,0.7423276729426269
1785,1785,"Car Wash SUDS, Church Street, Warrington, WA1 2SY",0.09,,not-permissioned,0.9903676728778918,0.5833333333333334,0.9693102837099575,0.8476704299737275
1844,1844,"Lock up garages south west of Wellfield Street, Warrington, WA5 1AZ",0.14,,not-permissioned,0.8039699145487327,0.6340524854907899,0.9468494722558157,0.7949572907651127
2187,2187,"Bewsey Old School, Off Lockton Lane, Besey, WA5 0BF",0.8,,not-permissioned,0.743148392481348,0.5833333333333334,0.9299157742549284,0.7521325000232033
2188,2188,"Delenty Drive Police Station, Delenty Drive, Birchwood, WA3 6AN",0.31,,not-permissioned,0.8160666623885711,0.5833333333333334,0.9545715208336135,0.7846571721851726
2189,2189,"Bridgewater House and Depot, Off Sandy Lane, Stockton Heath, WA4 2AY",0.43,,not-permissioned,0.8894907722834684,0.75,0.9147883347510682,0.8514263690115121
2473,2473,"Former TJ Hughes Building, Sankey Street, Warrington, WA1 1XG",0.22,,not-permissioned,0.9452205265709572,0.5833333333333334,0.9032482384588613,0.8106006994543838
2476,2476,"Orchard Street Works, Orchard Street, WA1 2TE",0.17,,not-permissioned,0.9792638817380321,0.5658389766741911,0.9648918810042,0.8366649131388076
2478,2478,"General Street Metal Works, General Street, Warrington, WA1 2TE",0.34,,not-permissioned,0.9643643804689096,0.5,0.9288277826767005,0.7977307210485366
1019,1019,"Land adj 414 Knutsford Road, WA4 1DR",0.08,,not-permissioned,0.8812621749641609,0.5833333333333334,0.9522756511937459,0.8056237198304134
2172,2172,Land at Rixton New Hall,4.82,,not-permissioned,0.9299762509799939,0.5833333333333334,0.90987937143248,0.8077296519152691
3177,3177,"57 Camsley Lane, Lymm, WA13 9BY",1.5,,not-permissioned,0.8088080098683094,0.75,0.9562743102581739,0.8383607733754944
2465,2465,"Crosfield Street Petrol Filling Station, Crosfield Street, Warrington, WA1 1UD",0.15,,not-permissioned,0.8858295601373798,0.5833333333333334,0.9095785184899728,0.7929138039868954
3418,3418,"Unit 3, Riverside Trading Estate, Station Road, Penketh, Warrington, WA5 2UL",0.04,,not-permissioned,0.9648821333352771,0.75,0.9488185241200864,0.8879002191517879
3431,3431,"Unit 5A & Unit 5B Riverside Trading Estate, Station Road, Penketh, Warrington, WA5 2UL",0.05,,not-permissioned,0.9687546556097132,0.75,0.9375781092944564,0.8854442549680566
1108,1108,"Edwards Cheshire, Navigation Street, Warrington, WA1 2EL",0.57,,not-permissioned,0.9673068863342391,0.5833333333333334,0.9466203806094098,0.8324202000923275
1322,1322,"Brook Place, Knutsford Road, Warrington, WA4 1PH",0.16,,not-permissioned,0.8572841951747356,0.5833333333333334,0.9308959428987433,0.7905044904689374
1427,1427,"35-37 Bewsey Street, Warrington, WA2 7JA",0.02,,not-permissioned,0.9061290494828822,0.5120384231536926,0.9350065214306833,0.7843913313557526
1541,1541,Arpley Meadows (mid parcel immediately abutting the west coast mainline),16.13,,not-permissioned,0.9243659215424432,0.6529441117764472,0.9345616642819329,0.8372905658669412
1585,1585,"Former scout hut/lock up garagres, Helsby Street (southern end), Howley, WA1 3AX",0.17,,not-permissioned,0.9757154968084797,0.5833333333333334,0.9492655619314125,0.8361047973577419
1633,1633,Arpley Meadows (most western parcel),19.46,,not-permissioned,0.9818092961675952,0.5833333333333334,0.8629386681563757,0.8093604325524347
1719,1719,"Furnish with Flair Site, Wilderspool Causeway, Warrington, WA4 6QP",0.19,,not-permissioned,0.9579027947095883,0.5833333333333334,0.9805498694354513,0.8405953324927911
1721,1721,"St Albans Catholic Club, Bewsey Street, Warrington, WA2 7JQ",0.1,,not-permissioned,0.9099852750031593,0.5,0.9360939239906351,0.7820263996645981
1755,1755,"Garven Place Clinic, Legh Street, Warrington, WA1 1UQ",0.56,,not-permissioned,0.9163063801783209,0.5833333333333334,0.917480927259622,0.8057068802570923
2129,2129,"Land off Knutsford Road / Blackbear Bridge, Land off Knutsford Road/ Blackbrear Bridge, WA4 1NH",0.56,,not-permissioned,0.864125257682787,0.5833333333333334,0.9358052507692074,0.7944212805951093
2193,2193,"Houghton Hall, Greenwood Crescent, Orford, WA2 0DT",0.49,,not-permissioned,0.8931761257335866,0.75,0.9839706421556069,0.8757155892963979
2274,2274,"Latchford Car and Van Sales, 741 Knutsford Road, Latchford, WA4 1JY",0.04,,not-permissioned,0.8752734528007233,0.5833333333333334,0.8860052331968828,0.7815373397769797
2477,2477,"Land at Crossley Street, Warrington, WA1 2PD",0.15,,not-permissioned,0.951694484586025,0.5833333333333334,0.9383389374116881,0.8244555851103489
2480,2480,"Former K&N Works, Lythgoes Lane, Warrington, WA2 7XE",0.32,,not-permissioned,0.9112868761677263,0.5,0.9305140729731163,0.7806003163802808
2481,2481,"Land enclosed by Hopwood Street, School Brow and Crossley Street, Warrington, WA1 2TA",0.93,,not-permissioned,0.9494562045573256,0.5,0.9536869206661007,0.8010477084078088
2720,2720,"Radley Cottage, Radley Lane, Houghton Green, Warrington, WA2 0SZ",1.87,,not-permissioned,0.9205089927954315,0.5833333333333334,0.9431221886142835,0.8156548382476828
2482,2482,Wharf Industrial Estate,4.86,,not-permissioned,0.9116588974426106,0.5833333333333334,0.9485798124031591,0.8145240143930343
3013,3013,"Thelwall Heyes, Cliff Lane, Grappenhall, Warrington, WA4 2TS",0.3,,not-permissioned,0.7834927889030648,0.5833333333333334,0.9467387136254775,0.7711882786206252
3049,3049,"Raddon Court, Lower Wash Lane, Manor Industrial Estate, Cheshire, Warrington, WA4 1PL",0.18,,not-permissioned,0.8855452900784495,0.5833333333333334,0.9305699871720166,0.799816203527933
1543,1543,"Knutsford Road, Latchford, WA4 1PL",2.48,,not-permissioned,0.8693772544405859,0.5833333333333334,0.879151528396396,0.7772873720567718
3433,3433,"Unit 7A & 8 Riverside Trading Estate, Station Road, Penketh, Warrington, WA5 2UL",0.02,,not-permissioned,0.970961532415054,0.75,0.9330789975028703,0.8846801766393081
3474,3474,"Blackburn Arms PH, Orford Green, Orford, Warrington, WA2 8PL",0.5,,not-permissioned,0.994089552100654,0.5833333333333334,0.9407817942910843,0.8394015599083572
3568,3568,"Warrington Borough Transport Depot, Wilderspool Causeway, Warrington, WA4 6PT",1.31,,not-permissioned,0.9709134484518944,0.5833333333333334,0.9357662549925119,0.8300043455925797
3569,3569,"Bankside, Crosfield Street, Warrington, WA1 1UP",0.37,,not-permissioned,0.894669648357299,0.5833333333333334,0.9129485139971614,0.7969838318959312
3570,3570,"Warrington Police Stn, Arpley Street, Warrington, WA1 1LQ",0.39,,not-permissioned,0.9548018599275643,0.5833333333333334,0.983849463488892,0.8406615522499298
3571,3571,"Charles Stewart House, Museum Street, Warrington, WA1 1NE",0.53,,not-permissioned,0.9413095417886054,0.5833333333333334,0.9321372342808822,0.8189267031342737
3646,3646,"University of Chester, Padgate Campus, Crab Lane, Padgate, Warrington, WA2 0DB",13.34,,not-permissioned,0.8840949960521937,0.6916978776529338,0.9528622270926166,0.842885033599248
3647,3647,"Land on corner Winmarleigh St and Palmyra Square South, Warrington, WA1 1NB",0.02,,not-permissioned,0.955521498348662,0.5833333333333334,0.9357772723025709,0.8248773679948554
3651,3651,"Former Packet Hse PH, Bridge Street, Warrington, WA1 2RU",0.18,,not-permissioned,0.9876385422832846,0.5833333333333334,0.8953435894671112,0.8221051550279097
3357,3357,"Old Rectory, Church Lane, Grappenhall",0.55,,not-permissioned,0.7108919142476685,0.75,0.8987512279291137,0.7865477140589273
1602,1602,"Brook Avenue garage site and former Children's Home, North of Brook Avenue, Latchford, WA4 1SS",0.15,,not-permissioned,0.9522429625297629,0.75,0.9318175164887941,0.8780201596728524
1041,1041,"Harry Fairclough, Howley Lane, Howley, Warrington, WA1 2DN",0.55,,not-permissioned,0.9935263098608343,0.5833333333333334,0.921919641318677,0.8329264281709482
2672a,2672a,"Former Mr Smiths Site, Wilson Patten Street, Warrington, WA1 1HN",0.8,,not-permissioned,0.9972581997380726,0.5833333333333334,0.9093869286049944,0.8299928205588002
2672b,2672b,"Railway Sidings/Depot, Wilson Patten Street, Warrington, WA1 1PR",0.35,,not-permissioned,0.9831425632839064,0.5502906242102604,0.9237679544054864,0.8190670472998844
2672c,2672c,"Warrington Civils & Lintels, Wilson Patten Street, Warrington, WA1 1HN",1.13,,not-permissioned,0.9949808141995614,0.5,0.8553448388946449,0.7834418843647355
